Time,Force,Stroke,Stress,Strain
0,0.05722046,0,0.07285535,0
0.01,0.06993612,0.004166667,0.08904543,0.004166667
0.02,0.0778834,0.008333334,0.09916423,0.008333334
0.03,0.07549921,0.0125,0.09612858,0.0125
0.04,0.06516775,0.01666667,0.08297415,0.01666667
0.05,0.05245209,0.0208,0.06678407,0.0208
0.06,0.04847844,0.025,0.06172467,0.025
0.07,0.05483627,0.02916667,0.06981971,0.02916666
0.08,0.06516775,0.03333334,0.08297415,0.03333334
0.09,0.07629395,0.0375,0.09714047,0.0375
0.1,0.09059906,0.04166667,0.1153543,0.04166667
0.11,0.1056989,0.04583333,0.13458,0.04583333
0.12,0.1176198,0.05,0.1497582,0.05
0.13,0.1263618,0.05416667,0.1608889,0.05416667
0.14,0.1382828,0.05833333,0.1760671,0.05833333
0.15,0.149409,0.0625,0.1902334,0.0625
0.16,0.1589457,0.06666667,0.202376,0.06666667
0.17,0.1660983,0.07083333,0.2114829,0.07083333
0.18,0.1764297,0.07496667,0.2246373,0.07496667
0.19,0.193119,0.07916667,0.2458868,0.07916667
0.2,0.2153714,0.08333334,0.2742194,0.08333334
0.21,0.2384186,0.08746666,0.303564,0.08746666
0.22,0.2598763,0.09166667,0.3308847,0.09166667
0.23,0.2741814,0.09583333,0.3490985,0.09583333
0.24,0.278155,0.09996667,0.3541579,0.09996666
0.25,0.2805392,0.1041667,0.3571936,0.1041667
0.26,0.2916654,0.1083333,0.3713599,0.1083333
0.27,0.3099442,0.1125,0.3946331,0.1125
0.28,0.3242493,0.1166667,0.412847,0.1166667
0.29,0.3345807,0.1208333,0.4260014,0.1208333
0.3,0.3457069,0.125,0.4401677,0.125
0.31,0.3584226,0.1291667,0.4563578,0.1291667
0.32,0.3703435,0.1333,0.471536,0.1333
0.33,0.3830592,0.1375,0.4877261,0.1375
0.34,0.4021327,0.1416333,0.5120112,0.1416333
0.35,0.4267693,0.1458333,0.5433795,0.1458333
0.36,0.4506111,0.15,0.5737359,0.15
0.37,0.4673004,0.1541333,0.5949854,0.1541333
0.38,0.4792213,0.1583333,0.6101636,0.1583333
0.39,0.4903475,0.1625,0.6243299,0.1625
0.4,0.5062421,0.1666333,0.6445674,0.1666333
0.41,0.5237262,0.1708333,0.6668289,0.1708333
0.42,0.5396207,0.175,0.6870664,0.175
0.43,0.5507469,0.1791667,0.7012327,0.1791667
0.44,0.5634626,0.1833333,0.7174228,0.1833333
0.45,0.5801519,0.1874667,0.7386723,0.1874667
0.46,0.5984306,0.1916667,0.7619455,0.1916667
0.47,0.6175041,0.1958333,0.7862306,0.1958333
0.48,0.6381671,0.1999667,0.8125395,0.1999667
0.49,0.6635984,0.2041667,0.8449196,0.2041667
0.5,0.6866455,0.2083333,0.8742642,0.2083333
0.51,0.696977,0.2125,0.8874186,0.2125
0.52,0.7025401,0.2166667,0.8945018,0.2166667
0.53,0.7160504,0.2208,0.9117037,0.2208
0.54,0.7390976,0.225,0.9410483,0.225
0.55,0.76135,0.2291667,0.9693809,0.2291667
0.56,0.778834,0.2333333,0.9916423,0.2333333
0.57,0.7971128,0.2375,1.014915,0.2375
0.58,0.8145968,0.2416667,1.037177,0.2416667
0.59,0.8368492,0.2458333,1.065509,0.2458333
0.6,0.8583069,0.25,1.09283,0.25
0.61,0.8749962,0.2541333,1.11408,0.2541333
0.62,0.8869171,0.2583333,1.129258,0.2583333
0.63,0.9012222,0.2625,1.147472,0.2625
0.64,0.9242694,0.2666333,1.176816,0.2666333
0.65,0.9536743,0.2708333,1.214256,0.2708333
0.66,0.9791057,0.275,1.246636,0.275
0.67,0.9997686,0.2791667,1.272945,0.2791667
0.68,1.016458,0.2833333,1.294194,0.2833333
0.69,1.029173,0.2874667,1.310384,0.2874667
0.7,1.043479,0.2916667,1.328598,0.2916667
0.71,1.064936,0.2958333,1.355919,0.2958333
0.72,1.093547,0.2999667,1.392347,0.2999667
0.73,1.115004,0.3041667,1.419667,0.3041667
0.74,1.130104,0.3083333,1.438893,0.3083333
0.75,1.14282,0.3125,1.455083,0.3125
0.76,1.163483,0.3166667,1.481392,0.3166667
0.77,1.192888,0.3208,1.518832,0.3208
0.78,1.23024,0.325,1.56639,0.325
0.79,1.265208,0.3291667,1.610913,0.3291667
0.8,1.292229,0.3333333,1.645317,0.3333333
0.81,1.311302,0.3375,1.669602,0.3375
0.82,1.327991,0.3416667,1.690851,0.3416667
0.83,1.340707,0.3458333,1.707041,0.3458333
0.84,1.358191,0.35,1.729303,0.35
0.85,1.386801,0.3541333,1.76573,0.3541333
0.86,1.42018,0.3583333,1.808229,0.3583333
0.87,1.449585,0.3625,1.845669,0.3625
0.88,1.474222,0.3666667,1.877037,0.3666667
0.89,1.498063,0.3708333,1.907394,0.3708333
0.9,1.524289,0.3749667,1.940786,0.3749667
0.91,1.550516,0.3791667,1.974178,0.3791667
0.92,1.576742,0.3833333,2.00757,0.3833333
0.93,1.599789,0.3874667,2.036914,0.3874667
0.94,1.62522,0.3916667,2.069294,0.3916667
0.95,1.656214,0.3958333,2.108757,0.3958333
0.96,1.691977,0.4,2.154292,0.4
0.97,1.726151,0.4041667,2.197803,0.4041667
0.98,1.758734,0.4083,2.23929,0.4083
0.99,1.788934,0.4125,2.277742,0.4125
1,1.817544,0.4166667,2.314169,0.4166666
1.01,1.842181,0.4208,2.345537,0.4208
1.02,1.863639,0.425,2.372858,0.425
1.03,1.88907,0.4291667,2.405238,0.4291667
1.04,1.921654,0.4333,2.446725,0.4333
1.05,1.958211,0.4375,2.493272,0.4375
1.06,1.995564,0.4416667,2.54083,0.4416666
1.07,2.030532,0.4458333,2.585353,0.4458333
1.08,2.058347,0.45,2.620769,0.45
1.09,2.082984,0.4541333,2.652137,0.4541333
1.1,2.112389,0.4583333,2.689577,0.4583334
1.11,2.147357,0.4625,2.734099,0.4625
1.12,2.176762,0.4666667,2.771539,0.4666666
1.13,2.202193,0.4708333,2.803919,0.4708333
1.14,2.227624,0.4749667,2.836299,0.4749667
1.15,2.254645,0.4791667,2.870703,0.4791667
1.16,2.28564,0.4833333,2.910167,0.4833334
1.17,2.317429,0.4874667,2.950642,0.4874667
1.18,2.350807,0.4916667,2.993141,0.4916666
1.19,2.384186,0.4958333,3.03564,0.4958333
1.2,2.415975,0.4999667,3.076115,0.4999667
1.21,2.446969,0.5041667,3.115578,0.5041667
1.22,2.476374,0.5083333,3.153018,0.5083333
1.23,2.508163,0.5125,3.193493,0.5125
1.24,2.541542,0.5166667,3.235992,0.5166667
1.25,2.570947,0.5208,3.273431,0.5208
1.26,2.597968,0.525,3.307835,0.525
1.27,2.626578,0.5291667,3.344263,0.5291667
1.28,2.659957,0.5333,3.386762,0.5333
1.29,2.69413,0.5375,3.430273,0.5375
1.3,2.729098,0.5416667,3.474796,0.5416667
1.31,2.76645,0.5458333,3.522354,0.5458333
1.32,2.806187,0.55,3.572948,0.55
1.33,2.841949,0.5541334,3.618482,0.5541334
1.34,2.873739,0.5583333,3.658957,0.5583333
1.35,2.904733,0.5625,3.698421,0.5625
1.36,2.936522,0.5666333,3.738896,0.5666333
1.37,2.967517,0.5708333,3.778359,0.5708333
1.38,2.999306,0.5749667,3.818835,0.5749667
1.39,3.035069,0.5791333,3.864369,0.5791333
1.4,3.071626,0.5833333,3.910916,0.5833333
1.41,3.101826,0.5874667,3.949367,0.5874667
1.42,3.130436,0.5916667,3.985795,0.5916667
1.43,3.16143,0.5958334,4.025258,0.5958334
1.44,3.197193,0.5999666,4.070793,0.5999666
1.45,3.231366,0.6041667,4.114304,0.6041667
1.46,3.262361,0.6083333,4.153767,0.6083333
1.47,3.287792,0.6125,4.186147,0.6125
1.48,3.320376,0.6166667,4.227634,0.6166667
1.49,3.360112,0.6208,4.278228,0.6208
1.5,3.399849,0.625,4.328822,0.625
1.51,3.431638,0.6291667,4.369297,0.6291667
1.52,3.458659,0.6333,4.403701,0.6333
1.53,3.488064,0.6375,4.441141,0.6375
1.54,3.523827,0.6416333,4.486675,0.6416333
1.55,3.561974,0.6458333,4.535245,0.6458333
1.56,3.599326,0.65,4.582804,0.65
1.57,3.632704,0.6541333,4.625303,0.6541333
1.58,3.668467,0.6583334,4.670837,0.6583334
1.59,3.707409,0.6625,4.720419,0.6625
1.6,3.745556,0.6666667,4.76899,0.6666667
1.61,3.780524,0.6708333,4.813512,0.6708333
1.62,3.812313,0.675,4.853988,0.675
1.63,3.844102,0.6791667,4.894463,0.6791667
1.64,3.87907,0.6833333,4.938985,0.6833333
1.65,3.914833,0.6874667,4.98452,0.6874667
1.66,3.95298,0.6916667,5.033091,0.6916667
1.67,3.990332,0.6958333,5.080649,0.6958333
1.68,4.019737,0.6999667,5.118088,0.6999667
1.69,4.045963,0.7041667,5.15148,0.7041667
1.7,4.073779,0.7083,5.186896,0.7083
1.71,4.11272,0.7124667,5.236478,0.7124667
1.72,4.155636,0.7166667,5.29112,0.7166667
1.73,4.194578,0.7208,5.340702,0.7208
1.74,4.23193,0.725,5.38826,0.725
1.75,4.268487,0.7291667,5.434807,0.7291667
1.76,4.308224,0.7333333,5.485401,0.7333333
1.77,4.34796,0.7375,5.535995,0.7375
1.78,4.382928,0.7416334,5.580518,0.7416334
1.79,4.407565,0.7458333,5.611886,0.7458333
1.8,4.432996,0.75,5.644266,0.75
1.81,4.467169,0.7541333,5.687777,0.7541333
1.82,4.510085,0.7583333,5.742418,0.7583333
1.83,4.553,0.7625,5.79706,0.7625
1.84,4.594326,0.7666333,5.849678,0.7666333
1.85,4.632473,0.7708333,5.898248,0.7708333
1.86,4.667441,0.775,5.94277,0.775
1.87,4.703204,0.7791667,5.988305,0.7791667
1.88,4.745325,0.7833334,6.041935,0.7833334
1.89,4.794598,0.7874667,6.104671,0.7874666
1.9,4.840692,0.7916667,6.163361,0.7916666
1.91,4.876455,0.7958333,6.208895,0.7958334
1.92,4.908244,0.7999667,6.24937,0.7999667
1.93,4.943212,0.8041667,6.293893,0.8041667
1.94,4.982948,0.8083,6.344487,0.8083
1.95,5.021095,0.8125,6.393057,0.8125
1.96,5.060037,0.8166667,6.442639,0.8166667
1.97,5.102158,0.8208,6.496269,0.8208
1.98,5.146662,0.8249667,6.552934,0.8249667
1.99,5.186399,0.8291667,6.603528,0.8291667
2,5.217393,0.8333,6.642992,0.8333001
2.01,5.253156,0.8375,6.688526,0.8375
2.02,5.298456,0.8416333,6.746203,0.8416333
2.03,5.342165,0.8458334,6.801856,0.8458334
2.04,5.377928,0.85,6.847391,0.85
2.05,5.414486,0.8541334,6.893938,0.8541334
2.06,5.461375,0.8583333,6.953638,0.8583333
2.07,5.508264,0.8625,7.01334,0.8625
2.08,5.550385,0.8666334,7.066969,0.8666334
2.09,5.5933,0.8708333,7.12161,0.8708333
2.1,5.63701,0.8749667,7.177264,0.8749667
2.11,5.679925,0.8791333,7.231905,0.8791333
2.12,5.719662,0.8833333,7.282499,0.8833333
2.13,5.758604,0.8874667,7.332082,0.8874667
2.14,5.796751,0.8916667,7.380652,0.8916667
2.15,5.842844,0.8958334,7.439341,0.8958334
2.16,5.899271,0.8999667,7.511184,0.8999666
2.17,5.953312,0.9041667,7.579992,0.9041667
2.18,5.994638,0.9083,7.63261,0.9083
2.19,6.028017,0.9125,7.675109,0.9125
2.2,6.067753,0.9166667,7.725703,0.9166667
2.21,6.113847,0.9208,7.784392,0.9208
2.22,6.159941,0.925,7.843081,0.925
2.23,6.204446,0.9291667,7.899746,0.9291667
2.24,6.25213,0.9333,7.960459,0.9333001
2.25,6.302992,0.9375,8.025219,0.9375001
2.26,6.349087,0.9416667,8.083908,0.9416667
2.27,6.386439,0.9458333,8.131466,0.9458333
2.28,6.415844,0.95,8.168906,0.95
2.29,6.448428,0.9541333,8.210393,0.9541334
2.3,6.488164,0.9583334,8.260987,0.9583334
2.31,6.538232,0.9625,8.324736,0.9625
2.32,6.590684,0.9666333,8.39152,0.9666333
2.33,6.637573,0.9708334,8.451221,0.9708334
2.34,6.678899,0.975,8.503839,0.975
2.35,6.720225,0.9791667,8.556456,0.9791667
2.36,6.762346,0.9833333,8.610085,0.9833333
2.37,6.806056,0.9874667,8.665739,0.9874667
2.38,6.850561,0.9916667,8.722404,0.9916667
2.39,6.898244,0.9958333,8.783117,0.9958333
2.4,6.946723,0.9999667,8.844842,0.9999666
2.41,6.99679,1.004167,8.90859,1.004167
2.42,7.044474,1.0083,8.969303,1.0083
2.43,7.088979,1.0125,9.025969,1.0125
2.44,7.134279,1.016667,9.083646,1.016667
2.45,7.177989,1.0208,9.139298,1.0208
2.46,7.220904,1.025,9.19394,1.025
2.47,7.268588,1.029167,9.254653,1.029167
2.48,7.320245,1.0333,9.320425,1.0333
2.49,7.367134,1.0375,9.380126,1.0375
2.5,7.413229,1.041667,9.438815,1.041667
2.51,7.460912,1.045833,9.499528,1.045833
2.52,7.512569,1.05,9.5653,1.05
2.53,7.562637,1.054133,9.629048,1.054133
2.54,7.605553,1.058333,9.68369,1.058333
2.55,7.650852,1.0625,9.741367,1.0625
2.56,7.698536,1.066667,9.80208,1.066667
2.57,7.750988,1.070833,9.868864,1.070833
2.58,7.807414,1.074967,9.940707,1.074967
2.59,7.86225,1.079133,10.01053,1.079133
2.6,7.914702,1.083333,10.07731,1.083333
2.61,7.96477,1.087467,10.14106,1.087467
2.62,8.013248,1.091667,10.20278,1.091667
2.63,8.059342,1.095833,10.26147,1.095833
2.64,8.104642,1.099967,10.31915,1.099967
2.65,8.15471,1.104167,10.3829,1.104167
2.66,8.204778,1.1083,10.44665,1.1083
2.67,8.253257,1.1125,10.50837,1.1125
2.68,8.303325,1.116667,10.57212,1.116667
2.69,8.353393,1.1208,10.63587,1.1208
2.7,8.401871,1.125,10.69759,1.125
2.71,8.450349,1.129167,10.75932,1.129167
2.72,8.497238,1.1333,10.81902,1.1333
2.73,8.545716,1.1375,10.88074,1.1375
2.74,8.595784,1.141633,10.94449,1.141633
2.75,8.646647,1.145833,11.00925,1.145833
2.76,8.700688,1.15,11.07806,1.15
2.77,8.757114,1.154133,11.1499,1.154133
2.78,8.809566,1.1583,11.21669,1.1583
2.79,8.85566,1.1625,11.27538,1.1625
2.8,8.899371,1.166667,11.33103,1.166667
2.81,8.945465,1.170833,11.38972,1.170833
2.82,8.993943,1.175,11.45144,1.175
2.83,9.047191,1.179167,11.51924,1.179167
2.84,9.096463,1.183333,11.58198,1.183333
2.85,9.139379,1.187467,11.63662,1.187467
2.86,9.175141,1.191667,11.68215,1.191667
2.87,9.216468,1.195833,11.73477,1.195833
2.88,9.264946,1.199967,11.7965,1.199967
2.89,9.317398,1.204167,11.86328,1.204167
2.9,9.367466,1.2083,11.92703,1.2083
2.91,9.41515,1.212467,11.98774,1.212467
2.92,9.466012,1.216667,12.0525,1.216667
2.93,9.518464,1.2208,12.11928,1.2208
2.94,9.564559,1.225,12.17797,1.225
2.95,9.610653,1.229167,12.23666,1.229167
2.96,9.659926,1.233333,12.2994,1.233333
2.97,9.710789,1.2375,12.36416,1.2375
2.98,9.762446,1.241667,12.42993,1.241667
2.99,9.812514,1.2458,12.49368,1.2458
3,9.860992,1.25,12.55541,1.25
3.01,9.909471,1.254133,12.61713,1.254133
3.02,9.957154,1.258333,12.67784,1.258333
3.03,10.00325,1.2625,12.73653,1.2625
3.04,10.04696,1.266633,12.79218,1.266633
3.05,10.09544,1.270833,12.85391,1.270833
3.06,10.15186,1.275,12.92575,1.275
3.07,10.21624,1.279133,13.00772,1.279133
3.08,10.27902,1.283333,13.08765,1.283333
3.09,10.33783,1.287467,13.16253,1.287467
3.1,10.403,1.291667,13.24551,1.291667
3.11,10.47134,1.295833,13.33253,1.295833
3.12,10.5381,1.299967,13.41753,1.299967
3.13,10.59453,1.304167,13.48937,1.304167
3.14,10.64142,1.3083,13.54907,1.3083
3.15,10.68672,1.3125,13.60675,1.3125
3.16,10.73122,1.316667,13.66341,1.316667
3.17,10.77652,1.3208,13.72109,1.3208
3.18,10.81705,1.324967,13.7727,1.324967
3.19,10.85997,1.329167,13.82734,1.329167
3.2,10.90686,1.3333,13.88704,1.3333
3.21,10.95613,1.3375,13.94977,1.3375
3.22,11.0054,1.341667,14.01251,1.341667
3.23,11.05547,1.345833,14.07626,1.345833
3.24,11.10315,1.349967,14.13697,1.349967
3.25,11.15481,1.354133,14.20275,1.354133
3.26,11.21203,1.358333,14.2756,1.358333
3.27,11.26766,1.3625,14.34643,1.3625
3.28,11.31852,1.366633,14.41119,1.366633
3.29,11.36859,1.370833,14.47494,1.370833
3.3,11.42263,1.374967,14.54375,1.374967
3.31,11.47985,1.379133,14.6166,1.379133
3.32,11.53628,1.383333,14.68845,1.383333
3.33,11.59271,1.387467,14.76029,1.387467
3.34,11.65072,1.391667,14.83416,1.391667
3.35,11.70158,1.395833,14.89892,1.395833
3.36,11.74927,1.399967,14.95963,1.399967
3.37,11.79775,1.404167,15.02136,1.404167
3.38,11.85338,1.4083,15.09219,1.4083
3.39,11.90742,1.412467,15.161,1.412467
3.4,11.9559,1.416667,15.22272,1.416667
3.41,12.00597,1.4208,15.28647,1.4208
3.42,12.0608,1.425,15.35629,1.425
3.43,12.11961,1.429167,15.43117,1.429167
3.44,12.18001,1.4333,15.50807,1.4333
3.45,12.23882,1.4375,15.58295,1.4375
3.46,12.29286,1.441633,15.65176,1.441633
3.47,12.34452,1.4458,15.71753,1.4458
3.48,12.40174,1.449967,15.79039,1.449967
3.49,12.46373,1.454133,15.86931,1.454133
3.5,12.52333,1.458333,15.9452,1.458333
3.51,12.58135,1.4625,16.01907,1.4625
3.52,12.63618,1.466633,16.08889,1.466633
3.53,12.68943,1.470833,16.15668,1.470833
3.54,12.7387,1.474967,16.21942,1.474967
3.55,12.78798,1.479167,16.28216,1.479167
3.56,12.83646,1.483333,16.34388,1.483333
3.57,12.89129,1.487467,16.4137,1.487467
3.58,12.9509,1.491633,16.48959,1.491633
3.59,13.0105,1.495833,16.56549,1.495833
3.6,13.06693,1.499967,16.63733,1.499967
3.61,13.12256,1.504167,16.70816,1.504167
3.62,13.17978,1.5083,16.78102,1.5083
3.63,13.23938,1.512467,16.85691,1.512467
3.64,13.29899,1.516667,16.9328,1.516667
3.65,13.35859,1.5208,17.00869,1.5208
3.66,13.41581,1.525,17.08154,1.525
3.67,13.46986,1.529167,17.15035,1.529167
3.68,13.52231,1.5333,17.21714,1.5333
3.69,13.57873,1.5375,17.28898,1.5375
3.7,13.63675,1.541633,17.36285,1.541633
3.71,13.69317,1.5458,17.43469,1.5458
3.72,13.74642,1.55,17.50249,1.55
3.73,13.80444,1.554133,17.57635,1.554133
3.74,13.86722,1.5583,17.65629,1.5583
3.75,13.92762,1.5625,17.73319,1.5625
3.76,13.97769,1.566667,17.79694,1.566667
3.77,14.01981,1.570833,17.85057,1.570833
3.78,14.06749,1.574967,17.91129,1.574967
3.79,14.12471,1.579133,17.98414,1.579133
3.8,14.18511,1.583333,18.06104,1.583333
3.81,14.23915,1.587467,18.12985,1.587467
3.82,14.28922,1.591667,18.1936,1.591667
3.83,14.34326,1.595833,18.26241,1.595833
3.84,14.39651,1.599967,18.3302,1.599967
3.85,14.45214,1.604167,18.40104,1.604167
3.86,14.50856,1.608333,18.47288,1.608333
3.87,14.57214,1.6125,18.55383,1.6125
3.88,14.63493,1.616667,18.63377,1.616667
3.89,14.69135,1.6208,18.70561,1.6208
3.9,14.74301,1.625,18.77138,1.625
3.91,14.79705,1.629167,18.84019,1.629167
3.92,14.85348,1.6333,18.91203,1.6333
3.93,14.90831,1.6375,18.98185,1.6375
3.94,14.96474,1.641633,19.0537,1.641633
3.95,15.02593,1.645833,19.13161,1.645833
3.96,15.08872,1.65,19.21155,1.65
3.97,15.14514,1.654133,19.28339,1.654133
3.98,15.19918,1.658333,19.3522,1.658333
3.99,15.25561,1.6625,19.42405,1.6625
4,15.31363,1.666633,19.49791,1.666633
4.01,15.36687,1.670833,19.56571,1.670833
4.02,15.41853,1.675,19.63148,1.675
4.03,15.47893,1.679167,19.70838,1.679167
